Date,Open,High,Low,Close,Adj Close,Volume
27/7/2021,192.649994,196.220001,187.410004,192.080002,191.749161,24886300
28/7/2021,193.190002,196.460007,189.949997,195.029999,194.694061,20219100
29/7/2021,195.190002,198.529999,193.279999,196.619995,196.281311,19078100
30/7/2021,194.179993,196.300003,192.630005,194.990005,194.654144,18349700
2/8/2021,197,199.610001,193.610001,197.5,197.159836,21744400
3/8/2021,197.399994,202.220001,192.199997,198.149994,197.80867,30181100
4/8/2021,199.899994,203.179993,198.279999,202.740005,202.390778,23130900
5/8/2021,205,207.330002,203.419998,206.369995,206.014542,21143500
6/8/2021,205.240005,205.699997,202.100006,203.660004,203.309219,17849700
9/8/2021,204.460007,205.080002,201.429993,202.949997,202.600433,14644300
10/8/2021,203.220001,204.300003,198.350006,199.360001,199.016617,17923800
11/8/2021,200.429993,200.490005,194.300003,196.990005,196.650696,18592500
12/8/2021,198.699997,200.289993,196.199997,199.050003,198.707138,15165200
13/8/2021,199.050003,202.139999,198.509995,201.880005,201.532272,18306300
16/8/2021,201.350006,202.869995,194.529999,199.5,199.156387,21087600
17/8/2021,196.850006,197.699997,192.669998,194.580002,194.244843,20458500
18/8/2021,195,196.339996,190,190.399994,190.072067,28591300
19/8/2021,194.940002,204.949997,187.619995,197.979996,197.638962,76655500
20/8/2021,199.910004,208.649994,199.330002,208.160004,207.801453,67574100
23/8/2021,209.710007,219.970001,209.5,219.580002,219.201782,57580700
24/8/2021,217.529999,219.589996,215.350006,217.929993,217.554626,29729900
25/8/2021,217.369995,224.699997,217.220001,222.130005,221.747421,34770100
26/8/2021,222,223.399994,217.899994,220.679993,220.299881,23794000
27/8/2021,221.839996,227.220001,221.669998,226.360001,225.970123,30472200
30/8/2021,228.300003,230.429993,225.509995,226.880005,226.489227,26258000
31/8/2021,226.949997,226.949997,221.199997,223.850006,223.50383,25985000
1/9/2021,224.850006,226.970001,223.570007,224.410004,224.062988,20176700
2/9/2021,225.179993,225.929993,222.949997,223.960007,223.613693,18783400
3/9/2021,223.25,229.860001,222,228.429993,228.076736,28053200
7/9/2021,228.330002,228.990005,225.220001,226.619995,226.269547,19810700
8/9/2021,225.130005,226.100006,219.770004,223.389999,223.04454,25443400
9/9/2021,223.119995,225.380005,221.309998,221.770004,221.427032,19685600
10/9/2021,223.479996,226.259995,222.699997,224.779999,224.432388,24837600
13/9/2021,226.839996,229.639999,218.580002,221.520004,221.177429,29750000
14/9/2021,222.75,224.100006,220.860001,222.419998,222.076035,19975500
15/9/2021,223.089996,223.669998,219.660004,223.410004,223.064514,16653800
16/9/2021,221.830002,222.770004,219.270004,222.419998,222.076035,15603300
17/9/2021,223,223.210007,218.300003,219,218.661316,29450300
20/9/2021,211.460007,214.330002,206.619995,211.130005,210.803528,34944000
21/9/2021,214.169998,214.25,209.5,212.460007,212.13147,20468800
22/9/2021,213.660004,219.600006,211.960007,219.410004,219.070709,26872600
23/9/2021,221.399994,225.350006,218.899994,224.820007,224.472351,24855500
24/9/2021,220.699997,221.490005,218.610001,220.809998,220.468521,21765500
27/9/2021,217.100006,217.990005,213.25,216.600006,216.265076,24521500
28/9/2021,212.139999,214.190002,206.509995,206.990005,206.669937,34306900
29/9/2021,209.399994,210.169998,204.669998,205.169998,204.852707,21839400
30/9/2021,207.679993,210.660004,206.880005,207.160004,206.839645,22100900
1/10/2021,207.5,208.589996,202.029999,207.419998,207.099228,24097800
4/10/2021,205.039993,205.419998,195.550003,197.320007,197.014832,34563500
5/10/2021,199.5,206.479996,198.539993,204.509995,204.193741,27928200
6/10/2021,201.199997,207.199997,200.800003,207,206.679901,29720200
7/10/2021,210.919998,213.220001,209.720001,210.75,210.424103,25691900
8/10/2021,211.009995,212.059998,207.75,208.309998,207.987839,15125800
11/10/2021,205.75,210.630005,205.110001,206.949997,206.629959,16338800
12/10/2021,208.279999,210.570007,205.279999,206.710007,206.390335,16213400
13/10/2021,209.179993,209.899994,207.130005,209.389999,209.066162,18065200
14/10/2021,212.880005,217.550003,211.220001,217.460007,217.123718,24358900
15/10/2021,218.100006,219.309998,216.619995,218.619995,218.281921,22699400
18/10/2021,217.490005,222.910004,216.440002,222.220001,221.876358,18949400
19/10/2021,222.759995,223.789993,220.369995,222.899994,222.555283,16147300
20/10/2021,223.050003,224.330002,219.820007,221.029999,220.688202,14627600
21/10/2021,220.970001,227.110001,220.830002,226.919998,226.569092,18759000
22/10/2021,228.229996,231.300003,225.610001,227.259995,226.908554,24938400
25/10/2021,229.729996,233.550003,227.699997,231.660004,231.301773,23023500
26/10/2021,239.889999,252.589996,239.240005,247.169998,246.787781,48589800
27/10/2021,244.740005,250.899994,242.820007,244.509995,244.131912,24599000
28/10/2021,248.779999,249.5,245.229996,249.410004,249.024292,23420400
29/10/2021,250.009995,257.089996,250,255.669998,255.274628,29250300
1/11/2021,256.48999,258.940002,252.270004,258.269989,257.870636,26574000
2/11/2021,258.220001,266.779999,258,264.01001,263.601746,29411200
3/11/2021,266.700012,267.839996,262.350006,265.980011,265.568695,23991000
4/11/2021,272.290009,313.649994,271.179993,298.01001,297.549194,115363100
5/11/2021,301.869995,314,294.100006,297.519989,297.059906,85126000
8/11/2021,301.48999,311,299.070007,308.040009,307.56366,50310100
9/11/2021,322.820007,323.100006,299.640015,306.570007,306.095886,64674600
10/11/2021,293.559998,308.5,287.779999,294.589996,294.13443,63620600
11/11/2021,304.679993,305.899994,297.769989,303.899994,303.430084,33217200
12/11/2021,300.100006,306.799988,296.299988,303.899994,303.430084,41305400
15/11/2021,305.519989,306.440002,292.470001,300.25,299.785645,38490900
16/11/2021,297.589996,303.899994,297.059998,302.029999,301.562927,26448400
17/11/2021,304.179993,305.089996,288,292.609985,292.157471,42850800
18/11/2021,323.670013,327.600006,313.209991,316.75,316.260162,78171100
19/11/2021,322.429993,330.880005,319.049988,329.850006,329.339874,53386700
22/11/2021,335.170013,346.470001,319,319.559998,319.065826,75433500
23/11/2021,315.350006,323.600006,308.799988,317.459991,316.969086,53216300
24/11/2021,314.609985,328.549988,309.279999,326.73999,326.234772,43516200
26/11/2021,326,327.100006,313.5,315.029999,314.542816,28306900
29/11/2021,323.660004,334.119995,320.359985,333.76001,333.243896,45496400
30/11/2021,331.690002,333.529999,318.640015,326.76001,326.25473,62206600
1/12/2021,332.190002,332.890015,313.799988,314.350006,313.902283,48436800
2/12/2021,312.140015,324.779999,310.25,321.26001,320.80249,47289000
3/12/2021,320,321.290009,301.299988,306.929993,306.49292,54432500
6/12/2021,298.799988,302.410004,280.380005,300.369995,299.942261,65893800
7/12/2021,309.570007,324.48999,306.51001,324.269989,323.808167,59305300
8/12/2021,319.98999,322.899994,314.209991,318.26001,317.806732,47555100
9/12/2021,317.339996,322.049988,304.279999,304.899994,304.46579,48850700
10/12/2021,311.5,313.049988,298.609985,301.980011,301.549896,48882500
13/12/2021,302.48999,302.940002,281.160004,281.609985,281.208923,59834400
14/12/2021,276.98999,286.779999,272.5,283.369995,282.966431,66703500
15/12/2021,284,305,278.380005,304.589996,304.156219,69829700
16/12/2021,311.519989,311.600006,280.929993,283.869995,283.465729,70736600
17/12/2021,279.850006,289.220001,277.600006,278.01001,277.614075,71375800
20/12/2021,273.049988,281.440002,271.450012,277.190002,276.795227,46184700
21/12/2021,283.73999,291.200012,274.01001,290.75,290.335938,52438500
22/12/2021,288.910004,295.549988,284.48999,294,293.581299,39518400
23/12/2021,297.549988,300.589996,294.309998,296.399994,295.977875,34302200
27/12/2021,296.600006,310.869995,296.399994,309.450012,309.009308,40368600
28/12/2021,313.119995,313.299988,300.119995,303.220001,302.788147,42059100
29/12/2021,302.730011,305.480011,293.660004,300.01001,299.582794,34313900
30/12/2021,298.269989,304.570007,295.399994,295.859985,295.43866,30886400
31/12/2021,296.73999,300.299988,293.309998,294.109985,293.691101,26653000
3/1/2022,298.149994,307.109985,297.850006,301.209991,300.781006,39154700
4/1/2022,302.769989,304.679993,283.48999,292.899994,292.482849,52715400
5/1/2022,289.48999,294.160004,275.329987,276.040009,275.646851,49806400
6/1/2022,276.399994,284.380005,270.649994,281.779999,281.378693,45418600
7/1/2022,281.410004,284.220001,270.570007,272.470001,272.08197,40993900
10/1/2022,265.809998,274.690002,256.440002,274,273.609802,59468100
11/1/2022,273.230011,280.649994,268.390015,278.170013,277.773834,40408900
12/1/2022,280.670013,285.950012,276.079987,279.98999,279.591217,38341300
13/1/2022,283.790009,284.799988,264.980011,265.75,265.371552,54017100
14/1/2022,263,271.970001,262.100006,269.420013,269.036285,39583200
18/1/2022,262.600006,266.380005,257.700012,259.029999,258.661102,42427000
19/1/2022,260.790009,265.429993,250.520004,250.669998,250.313004,48831500
20/1/2022,253.039993,255.789993,240.779999,241.5,241.156082,43518100
21/1/2022,235.070007,248.229996,232.630005,233.740005,233.407104,71895800
24/1/2022,223.300003,233.800003,208.880005,233.720001,233.387146,91398200
25/1/2022,225.460007,229.429993,220,223.240005,222.922089,66461600
26/1/2022,232.399994,240.570007,223,227.720001,227.395691,75595900
27/1/2022,235.679993,239.949997,216.75,219.440002,219.127487,57335300
28/1/2022,220.119995,228.580002,212.960007,228.399994,228.074692,54377400
31/1/2022,231.820007,245.089996,230.520004,244.860001,244.511276,56468000
1/2/2022,251.039993,251.449997,238.899994,246.380005,246.029114,51892500
2/2/2022,257.940002,258.170013,245.529999,252.419998,252.060516,54341900
3/2/2022,244.580002,250.770004,237.800003,239.479996,239.138962,41017800
4/2/2022,239.720001,246.350006,236.320007,243.190002,242.843643,35482900
7/2/2022,243.720001,251.820007,242.020004,247.279999,246.927856,37686800
8/2/2022,243.589996,252.300003,239.800003,251.080002,250.722412,41035900
9/2/2022,256.220001,267.25,253.529999,267.049988,266.669617,52428200
10/2/2022,259.950012,269.25,256,258.23999,257.872253,51320000
11/2/2022,259.160004,261.519989,237.729996,239.490005,239.148941,60547200
14/2/2022,239.339996,248.75,237.550003,242.669998,242.324402,44042400
15/2/2022,249.490005,265.450012,247.839996,264.950012,264.572693,69986900
16/2/2022,262.589996,265.820007,255.520004,265.109985,264.732391,73267600
17/2/2022,256.299988,257.850006,241.649994,245.070007,244.720993,81059500
18/2/2022,246.679993,249.860001,231,236.419998,236.083282,76125500
22/2/2022,230.350006,240.639999,230,233.899994,233.566879,63342200
23/2/2022,238.020004,241.550003,223.009995,223.869995,223.551193,56651100
24/2/2022,210.149994,238,208.899994,237.479996,237.141785,73580100
25/2/2022,237.210007,242.169998,233.809998,241.570007,241.225967,52886600
28/2/2022,239.919998,246.649994,237.070007,243.850006,243.502747,47731900
1/3/2022,242.910004,243.770004,231.320007,234.770004,234.435654,41205600
2/3/2022,237.559998,244.089996,234.149994,242.199997,241.896271,38964200
3/3/2022,242.619995,243.259995,234.690002,237.139999,236.842621,36509500
4/3/2022,233.839996,236.800003,224.820007,229.360001,229.072372,43141500
7/3/2022,228.169998,230.330002,213.300003,213.520004,213.252243,45082100
8/3/2022,213.089996,223.729996,206.5,215.139999,214.870209,55746700
9/3/2022,223.869995,232.199997,222.470001,230.139999,229.851379,49274200
10/3/2022,225.309998,227.880005,218.820007,226.580002,226.295868,42806600
11/3/2022,230.220001,231.449997,220.460007,221,220.722839,36720900
14/3/2022,218.690002,222.619995,211.589996,213.300003,213.032501,38535400
15/3/2022,215.179993,230.380005,213.220001,229.729996,229.44191,49199600
16/3/2022,235,245.970001,231.720001,244.960007,244.652817,67142200
17/3/2022,241.199997,248.419998,239.059998,247.660004,247.349442,47194100
18/3/2022,247.990005,265.690002,246.240005,264.529999,264.198273,73071900
21/3/2022,265.070007,271.519989,259.670013,267.339996,267.004791,59172700
22/3/2022,267.269989,272.380005,260.720001,265.23999,264.907379,54700700
23/3/2022,261.26001,266.119995,255.75,256.339996,256.018524,50212000
24/3/2022,261.660004,283.200012,259.070007,281.5,281.147003,87737900
25/3/2022,278.859985,283.579987,272.709991,276.920013,276.572723,57901600
28/3/2022,277.559998,282.5,272.059998,282.190002,281.836151,42549400
29/3/2022,286.950012,289.459991,279.799988,286.559998,286.200684,48898400
30/3/2022,283.040009,284.959991,275.029999,276.899994,276.552734,46348700
31/3/2022,277.820007,282.480011,272.700012,272.859985,272.517822,52344000
1/4/2022,273.75,274.959991,262.670013,267.119995,266.785034,51723500
4/4/2022,267.279999,275.579987,266.130005,273.600006,273.256958,39712000
5/4/2022,272.540009,273.190002,258.200012,259.309998,258.984833,43661500
6/4/2022,249.339996,253,240.029999,244.070007,243.763947,70383300
7/4/2022,244.410004,247.220001,234.779999,242.080002,241.776428,55799200
8/4/2022,239.169998,239.229996,230.619995,231.190002,230.900085,52478100
11/4/2022,222.139999,223.199997,216.600006,219.169998,218.895142,57520700
12/4/2022,225.369995,227.25,212.820007,215.039993,214.770325,66225800
13/4/2022,217.279999,225,214.550003,222.029999,221.751572,51694300
14/4/2022,225.050003,227.770004,211.630005,212.580002,212.313416,56909700
18/4/2022,212,220.880005,210.789993,217.830002,217.556854,52570100
19/4/2022,217.199997,223.729996,213.139999,221.979996,221.701599,51278100
20/4/2022,225.169998,226.699997,212,214.820007,214.550613,46897400
21/4/2022,217.089996,223.919998,200,201.830002,201.57692,65620900
22/4/2022,203.029999,204.860001,195,195.149994,194.905304,62471300
25/4/2022,192.020004,199.449997,190.960007,199.020004,198.770432,64156600
26/4/2022,197.179993,197.880005,186.699997,187.880005,187.644379,65314300
27/4/2022,185.979996,191.669998,182.899994,184.149994,183.919083,49946000
28/4/2022,189.669998,200.369995,184.899994,197.820007,197.57196,57032700
29/4/2022,194.020004,201.279999,185.169998,185.470001,185.237427,50043500
2/5/2022,185.410004,195.740005,183.910004,195.330002,195.085068,57204900
3/5/2022,194,198.25,191.330002,196.020004,195.7742,47575100
4/5/2022,199.229996,204,187.509995,203.339996,203.085007,64885500
5/5/2022,198.669998,199.25,185,188.440002,188.203674,62633100
6/5/2022,187.360001,195.119995,179.899994,186.75,186.515808,63329700
9/5/2022,180.339996,182.550003,168.270004,169.5,169.28743,64445500
10/5/2022,176.889999,181.979996,170.25,175.949997,175.72934,76147400
11/5/2022,173.470001,177.529999,165.679993,166.300003,166.091476,67016700
12/5/2022,162.190002,167.880005,155.669998,161.75,161.54715,70872800
13/5/2022,167.880005,179.279999,165.929993,177.059998,176.837982,67043700
16/5/2022,175.089996,177.880005,171.059998,172.639999,172.423508,52144600
17/5/2022,180.740005,183.710007,176.339996,181.770004,181.542084,58583000
18/5/2022,177.050003,181.179993,168.639999,169.380005,169.167587,54516100
19/5/2022,169.369995,176.869995,167.339996,171.240005,171.025253,62131000
20/5/2022,173.320007,174.100006,157.550003,166.940002,166.730652,73910500
23/5/2022,162.740005,169.149994,161.789993,168.979996,168.768082,63988900
24/5/2022,165.100006,165.970001,157.800003,161.539993,161.337433,58855000
25/5/2022,160.199997,171.110001,160,169.75,169.537125,78113200
26/5/2022,160.360001,180.919998,160.220001,178.509995,178.286148,99657500
27/5/2022,181.860001,188.809998,181,188.110001,187.8741,73837900
31/5/2022,189.800003,192,183.5,186.720001,186.485855,66410000
1/6/2022,187.240005,190.529999,181.220001,183.199997,182.970245,54451400
2/6/2022,182.919998,196.190002,181.979996,195.919998,195.674316,64865600
3/6/2022,190.820007,193.320007,185.220001,187.199997,186.96524,59877900
6/6/2022,191.389999,193.369995,185.639999,187.860001,187.62442,42240600
7/6/2022,184.720001,190,181.880005,189.259995,189.022659,38891400
8/6/2022,187.990005,191.800003,185.350006,186.479996,186.285522,36325200
9/6/2022,184.809998,189.330002,180.410004,180.479996,180.291763,39557400
10/6/2022,176,176.970001,168.690002,169.740005,169.562973,46524800
13/6/2022,160,163.119995,156.059998,156.470001,156.306824,60415300
14/6/2022,157.309998,160.660004,154.119995,158.360001,158.194839,46968000
15/6/2022,160.949997,168.679993,159.259995,165.270004,165.097641,56393600
16/6/2022,158.600006,159.419998,154.009995,156.009995,155.84729,54574900
17/6/2022,156.479996,159.949997,153.279999,158.800003,158.634384,63033400
21/6/2022,164.75,170.080002,164.070007,165.660004,165.487244,48308900
22/6/2022,162.259995,166.619995,161.800003,163.600006,163.429398,43713500
23/6/2022,165.190002,165.850006,158.529999,162.25,162.080795,46368000
24/6/2022,165,171.399994,163.100006,171.259995,171.08139,47215300
27/6/2022,173.119995,173.300003,166.259995,168.690002,168.514084,42796800
28/6/2022,169,172.020004,159.449997,159.820007,159.653351,46114900
29/6/2022,158.139999,158.199997,151.699997,155.419998,155.257904,48235200
30/6/2022,153.610001,155.669998,148.619995,151.589996,151.431885,68607000
1/7/2022,148.990005,150.630005,143.919998,145.229996,145.078537,57761000
5/7/2022,141.75,149.710007,140.550003,149.639999,149.483963,65139700
6/7/2022,150.100006,153.190002,147.889999,151.300003,151.142197,52906600
7/7/2022,154.559998,159.449997,153.889999,158.580002,158.414612,49290300
8/7/2022,154.300003,160.369995,153.889999,158.380005,158.214844,46797200
11/7/2022,155.259995,155.270004,150.380005,151.520004,151.361984,43732100
12/7/2022,152.679993,154.309998,148.770004,150.820007,150.662735,45848300
13/7/2022,145.899994,153.75,144.649994,151.639999,151.481857,52191800
14/7/2022,151.080002,154.729996,147.279999,153.720001,153.559692,45623500
15/7/2022,156.589996,157.820007,154.449997,157.619995,157.455597,38593500
18/7/2022,163.020004,168.970001,160.020004,161.009995,160.842056,67051700
19/7/2022,164.860001,171.100006,161.720001,169.919998,169.742783,70236600
20/7/2022,169.470001,179.330002,168.009995,178.070007,177.884308,76053800
21/7/2022,178.850006,181.440002,175.449997,180.5,180.311768,55704900
22/7/2022,178.929993,179.669998,171.369995,173.190002,173.009369,53667100
25/7/2022,170.190002,171.240005,166.490005,170.240005,170.062469,48074800
26/7/2022,168.889999,169.190002,164.779999,165.330002,165.157562,39786500
27/7/2022,170.320007,179.360001,169.130005,177.899994,177.714493,56977600
28/7/2022,179.75,181.399994,174.399994,179.839996,179.652466,47464600
29/7/2022,178.130005,182.440002,176.919998,181.630005,181.440582,43546000
1/8/2022,181.820007,188.460007,179.899994,184.410004,184.217682,47646900
2/8/2022,181.220001,189.380005,180.919998,185.259995,185.066788,48952700
3/8/2022,181.839996,189.679993,181.369995,188.929993,188.732956,41814600
4/8/2022,188.490005,192.740005,187.600006,192.149994,191.9496,40965200
5/8/2022,188.100006,192.289993,186.660004,189.889999,189.691971,38606800
8/8/2022,175.020004,182.389999,172.419998,177.929993,177.744446,98185900
9/8/2022,172.520004,174.470001,167.240005,170.860001,170.681808,66826300
10/8/2022,176.979996,181.179993,173.169998,180.970001,180.78125,59742200
11/8/2022,181.309998,187.070007,178.759995,179.419998,179.232895,50932700
12/8/2022,181.600006,187.179993,179.529999,187.089996,186.894882,47809400
15/8/2022,187.009995,191.639999,186.130005,190.320007,190.121521,45766600
16/8/2022,189.199997,191.419998,185.009995,188.789993,188.593094,45124000
17/8/2022,185.229996,186.880005,181.449997,183.350006,183.158798,44679900
18/8/2022,183.009995,188.649994,181.830002,187.729996,187.534195,41544700
19/8/2022,184.059998,185.199997,177.699997,178.490005,178.303879,44158800
22/8/2022,174.899994,175.580002,169.660004,170.339996,170.162354,40959300
23/8/2022,169.889999,174.649994,169.699997,171.809998,171.630814,36998600
24/8/2022,170.119995,174.059998,168.949997,172.220001,172.040405,52266100
25/8/2022,168.440002,179.470001,168.330002,179.130005,178.943207,77069100
26/8/2022,178.570007,179.240005,162.369995,162.600006,162.43045,76912700
29/8/2022,160.199997,163.380005,157.669998,158.009995,157.845215,49613200
30/8/2022,159.600006,160.389999,151.820007,154.679993,154.518692,53018100
31/8/2022,153.839996,155.399994,149.589996,150.940002,150.782562,57371000
1/9/2022,142.089996,143.800003,132.699997,139.369995,139.224655,117886500
2/9/2022,141,141.710007,135.910004,136.470001,136.327682,74315700
6/9/2022,137.309998,137.789993,133.509995,134.649994,134.509567,53575100
7/9/2022,135.630005,138.380005,133.460007,137.139999,137.037689,51265700
8/9/2022,134.589996,140.080002,133.690002,139.899994,139.795609,62487300
9/9/2022,141.570007,144.740005,141.259995,143.869995,143.762665,48661200
12/9/2022,143.690002,145.470001,141.979996,145.050003,144.941772,48415900
13/9/2022,138.020004,139.220001,130.990005,131.309998,131.212036,71495600
14/9/2022,132.539993,132.899994,129.130005,131.279999,131.182068,58850700
15/9/2022,130.149994,132.330002,127.900002,129.289993,129.193542,52362500
16/9/2022,127.419998,132.119995,126.169998,131.979996,131.881546,67075100
19/9/2022,130.119995,134.630005,130.100006,133.820007,133.720169,56968500
20/9/2022,132.149994,134.830002,130.570007,131.759995,131.661697,52481800
21/9/2022,132.130005,140.309998,131.100006,132.610001,132.511078,80767900
22/9/2022,130.699997,131.490005,124.279999,125.610001,125.516281,75916200
23/9/2022,124.199997,126.110001,122.57,125.160004,125.066635,66330900
26/9/2022,124.910004,126.589996,122.139999,122.279999,122.188789,54734300
27/9/2022,125.07,127.360001,122.580002,124.129997,124.037384,55385400
28/9/2022,124.099998,128.229996,123.540001,127.360001,127.264977,54241400
29/9/2022,124.480003,125,119.459999,122.199997,122.108833,53276300
30/9/2022,120.870003,126.330002,120.75,121.389999,121.299438,56563800
3/10/2022,123.470001,126.779999,121.050003,125.120003,125.026649,54747800
4/10/2022,128.789993,132.199997,128.789993,131.669998,131.571762,58418200
5/10/2022,129.110001,133.210007,126.209999,132.089996,131.99144,50713100
6/10/2022,132.199997,136.559998,131.029999,131.300003,131.202057,64415700
7/10/2022,125.050003,126.699997,120.220001,120.760002,120.669899,67247800
10/10/2022,120.370003,121.239998,114.080002,116.699997,116.612938,69869900
11/10/2022,115.610001,118.459999,112.830002,115.860001,115.773567,66748200
12/10/2022,115.790001,117.349998,113.449997,115,114.9142,49259000
13/10/2022,109.709999,120.779999,108.129997,119.599998,119.510773,85010300
14/10/2022,120.57,121.110001,112.040001,112.269997,112.186234,71343200
17/10/2022,115.18,119.480003,115.169998,118.879997,118.791313,58077400
18/10/2022,123.440002,124.919998,116.18,119.669998,119.580727,65936200
19/10/2022,118.790001,123.5,118.339996,120.510002,120.420105,52313100
20/10/2022,121.129997,127.690002,121.050003,121.940002,121.849037,65239800
21/10/2022,120.980003,124.980003,118.870003,124.660004,124.567001,60949400
24/10/2022,125.080002,127.099998,120.639999,125.989998,125.896004,51745700
25/10/2022,126.940002,133,126.639999,132.610001,132.511078,50548200
26/10/2022,128.690002,133.880005,127.080002,128.960007,128.863785,53295300
27/10/2022,136.300003,138.380005,131.220001,131.759995,131.661697,58311300
28/10/2022,131.039993,138.5,130.610001,138.339996,138.236786,52104000
31/10/2022,137.779999,138.380005,132.970001,134.970001,134.869308,48634100
1/11/2022,138.110001,139.25,135.190002,135.429993,135.328949,43281700
2/11/2022,138.5,142.100006,132.110001,132.190002,132.0914,67262800
3/11/2022,130.429993,137.809998,129.559998,134.210007,134.109894,50006500
4/11/2022,139.860001,142.289993,136.970001,141.559998,141.454391,61257600
7/11/2022,142.279999,144.119995,139.539993,143.009995,142.903305,41006100
8/11/2022,148.009995,148.910004,142.160004,146.020004,145.911072,59529200
9/11/2022,141.619995,142.110001,137.589996,137.759995,137.657227,45441400
10/11/2022,148,157.729996,145.470001,157.5,157.382507,70081900
11/11/2022,158.070007,163.889999,154.820007,163.270004,163.148209,65548700
14/11/2022,162.179993,165.399994,159.220001,162.949997,162.828415,52785200
15/11/2022,167.220001,169.979996,163.820007,166.660004,166.53566,54587600
16/11/2022,161.619995,163.619995,158.729996,159.100006,158.981308,64954700
17/11/2022,157.149994,162.660004,155.350006,156.770004,156.653046,71089400
18/11/2022,159.660004,160.020004,151.199997,154.089996,153.975052,49207200
21/11/2022,151.470001,154.770004,150.800003,153.169998,153.05571,40473900
22/11/2022,153.279999,160.580002,151.220001,160.380005,160.260345,47286600
23/11/2022,160.979996,165.270004,160.479996,165.190002,165.066772,42724100
25/11/2022,163.179993,164.869995,161.720001,162.699997,162.578613,16793400
28/11/2022,160.259995,163.570007,157.25,158.270004,158.151947,30374100
29/11/2022,158.270004,159.320007,155.199997,156.389999,156.273315,29838400
30/11/2022,156.970001,169.300003,155.970001,169.229996,169.147003,56529800
1/12/2022,169.990005,172.649994,166.350006,171.350006,171.265961,47097700
2/12/2022,166.589996,169.330002,164.449997,168.759995,168.677231,37138900
5/12/2022,166.789993,169.949997,164.720001,166.100006,166.018555,35225500
6/12/2022,165.300003,165.729996,158.190002,159.869995,159.791595,35269400
7/12/2022,157.720001,161.860001,156.669998,161.199997,161.120956,37238800
8/12/2022,162.729996,171.789993,159.589996,171.690002,171.605804,51545600
9/12/2022,171.600006,175.830002,169.75,170.009995,169.92662,46533800
12/12/2022,170.369995,175.380005,167.970001,175.350006,175.264008,45732800
13/12/2022,185.309998,187.899994,177.110001,180.720001,180.631363,65658900
14/12/2022,179.869995,182.520004,174.199997,176.740005,176.65332,49688800
15/12/2022,171.460007,173.199997,167,169.520004,169.436874,47854200
16/12/2022,168.639999,170.410004,164.100006,165.710007,165.628754,47823200
19/12/2022,165.720001,166.089996,161.449997,162.539993,162.460297,35403900
20/12/2022,160.639999,163.100006,158.520004,160.850006,160.771133,40326000
21/12/2022,161.139999,166.270004,161.020004,165.009995,164.929077,32502500
22/12/2022,160.940002,161.380005,148.820007,153.389999,153.314789,56504500
23/12/2022,151.960007,153.389999,148.830002,152.059998,151.985428,34932600
27/12/2022,150.740005,151,140.559998,141.210007,141.140762,46490200
28/12/2022,139.270004,142.619995,138.839996,140.360001,140.291168,35106600
29/12/2022,144.020004,146.830002,142.270004,146.029999,145.958389,35492300
30/12/2022,143.339996,146.289993,142.330002,146.139999,146.068329,31049000
3/1/2023,148.509995,149.960007,140.960007,143.149994,143.079788,40127700
4/1/2023,145.669998,148.529999,142.410004,147.490005,147.417694,43132400
5/1/2023,144.910004,145.639999,141.479996,142.649994,142.580048,38916800
6/1/2023,144.740005,150.100006,140.339996,148.589996,148.51712,40504400
9/1/2023,152.839996,160.559998,151.410004,156.279999,156.203354,50423100
10/1/2023,155.070007,159.619995,154.720001,159.089996,159.011978,38410100
11/1/2023,158.399994,160.279999,155.630005,160.009995,159.931519,35328500
12/1/2023,161,166.369995,154.919998,165.110001,165.029037,55140900
13/1/2023,162.779999,169.220001,161.649994,168.990005,168.90715,44728700
17/1/2023,168.990005,177.279999,168.990005,177.020004,176.933182,51110200
18/1/2023,176.669998,178.729996,172.820007,173.770004,173.684784,43962400
19/1/2023,170.360001,171.970001,167.309998,167.649994,167.56778,45293200
20/1/2023,170.110001,178.559998,168.25,178.389999,178.302521,56496700
23/1/2023,180.639999,192.449997,178.179993,191.929993,191.835861,65516300
24/1/2023,188.270004,194.949997,188.199997,192.649994,192.555511,49620400
25/1/2023,189.130005,193.699997,185.800003,193.229996,193.135239,44953700
26/1/2023,197.009995,201.660004,192.779999,198.020004,197.922897,48953500
27/1/2023,194.619995,206.279999,194.050003,203.649994,203.550125,54214200
30/1/2023,199.5,201.399994,191.5,191.619995,191.526031,48861100
31/1/2023,191.699997,196.869995,189.5,195.369995,195.274185,49801700
1/2/2023,196.910004,211.919998,196.110001,209.429993,209.327301,66047700
2/2/2023,210,219.490005,207,217.089996,216.983536,56427600
3/2/2023,210,217.449997,207.889999,211,210.89653,42936600
6/2/2023,208.059998,215.699997,207.860001,210.889999,210.786575,45219700
7/2/2023,213.820007,222.589996,211.5,221.729996,221.621262,66415000
8/2/2023,223.869995,228.779999,220.080002,222.050003,221.941101,55965100
9/2/2023,226.059998,230.199997,221.199997,223.369995,223.260452,52387600
10/2/2023,216.899994,220.779999,208.110001,212.649994,212.545715,55073700
13/2/2023,215.380005,220.479996,209.619995,217.880005,217.773163,47491900
14/2/2023,215.779999,230.490005,213.660004,229.710007,229.597351,67547400
15/2/2023,225.490005,228.550003,221.059998,227.639999,227.528351,42057500
16/2/2023,221.330002,225.5,219.270004,220.020004,219.912109,41202600
17/2/2023,216.309998,217.399994,209.75,213.880005,213.775131,46588800
