Column1,Column2,Open,High,Low ,Close,Volume
15/12/2015,12:00:00 PM,1.51554,1.51841,1.50328,1.50479,48211
15/12/2015,4:00:00 PM,1.50483,1.50666,1.50401,1.50422,29025
15/12/2015,8:00:00 PM,1.50421,1.50452,1.50292,1.50438,15654
16/12/2015,12:00:00 AM,1.50436,1.50574,1.50347,1.5053,12659
16/12/2015,4:00:00 AM,1.5053,1.50556,1.50392,1.505,13919
16/12/2015,8:00:00 AM,1.50505,1.50516,1.49872,1.50233,41204
16/12/2015,12:00:00 PM,1.5024,1.50501,1.49971,1.50056,42376
16/12/2015,4:00:00 PM,1.50056,1.50985,1.49589,1.50603,41032
16/12/2015,8:00:00 PM,1.50597,1.50639,1.49723,1.49745,20352
17/12/2015,12:00:00 AM,1.49746,1.49867,1.49223,1.49409,17500
17/12/2015,4:00:00 AM,1.49412,1.49756,1.4939,1.49405,19162
17/12/2015,8:00:00 AM,1.49402,1.50065,1.4915,1.4915,38939
17/12/2015,12:00:00 PM,1.4915,1.49376,1.48772,1.48822,40383
17/12/2015,4:00:00 PM,1.48823,1.48998,1.48648,1.48843,29513
17/12/2015,8:00:00 PM,1.48844,1.49294,1.48843,1.49284,11338
18/12/2015,12:00:00 AM,1.49284,1.49284,1.48855,1.49053,13187
18/12/2015,4:00:00 AM,1.49053,1.49487,1.49045,1.4939,23503
18/12/2015,8:00:00 AM,1.49387,1.49496,1.48964,1.49176,34767
18/12/2015,12:00:00 PM,1.49176,1.49357,1.48854,1.48919,38728
18/12/2015,4:00:00 PM,1.48922,1.49162,1.4886,1.49133,20476
18/12/2015,8:00:00 PM,1.49133,1.49241,1.48847,1.48905,5542
20/12/2015,8:00:00 PM,1.49006,1.49146,1.48892,1.49067,4577
21/12/2015,12:00:00 AM,1.49064,1.49197,1.49027,1.49138,10177
21/12/2015,4:00:00 AM,1.49137,1.4929,1.4903,1.49111,11487
21/12/2015,8:00:00 AM,1.4911,1.49213,1.4885,1.48964,27405
21/12/2015,12:00:00 PM,1.48968,1.49225,1.48843,1.48852,40082
21/12/2015,4:00:00 PM,1.4885,1.49113,1.48771,1.48851,24574
21/12/2015,8:00:00 PM,1.48853,1.48979,1.48795,1.4891,11014
22/12/2015,12:00:00 AM,1.48914,1.48969,1.48783,1.48828,11997
22/12/2015,4:00:00 AM,1.4883,1.48962,1.48813,1.48939,8696
22/12/2015,8:00:00 AM,1.48938,1.49076,1.48707,1.48718,23410
22/12/2015,12:00:00 PM,1.48721,1.48778,1.48247,1.4825,34581
22/12/2015,4:00:00 PM,1.48249,1.48282,1.48052,1.48131,21282
22/12/2015,8:00:00 PM,1.4813,1.48273,1.48098,1.48197,11413
23/12/2015,12:00:00 AM,1.48202,1.48342,1.48199,1.48332,5967
23/12/2015,4:00:00 AM,1.48332,1.48603,1.48298,1.48563,9785
23/12/2015,8:00:00 AM,1.4856,1.48909,1.48311,1.48871,31330
23/12/2015,12:00:00 PM,1.4887,1.49002,1.48594,1.48677,33100
23/12/2015,4:00:00 PM,1.48676,1.48819,1.48542,1.48695,20825
23/12/2015,8:00:00 PM,1.48696,1.48803,1.48599,1.48729,9627
24/12/2015,12:00:00 AM,1.48729,1.48858,1.48729,1.48765,6847
24/12/2015,4:00:00 AM,1.48765,1.49105,1.48707,1.49056,9196
24/12/2015,8:00:00 AM,1.49055,1.49232,1.48692,1.49195,25271
24/12/2015,12:00:00 PM,1.49194,1.49413,1.49017,1.49405,22055
24/12/2015,4:00:00 PM,1.49407,1.49449,1.49062,1.49101,13191
24/12/2015,8:00:00 PM,1.49107,1.49239,1.48882,1.49089,2437
25/12/2015,12:00:00 AM,1.49089,1.4942,1.48952,1.49348,1710
25/12/2015,4:00:00 AM,1.49318,1.49429,1.49264,1.49266,963
27/12/2015,8:00:00 PM,1.49042,1.49337,1.49042,1.49223,4038
28/12/2015,12:00:00 AM,1.49226,1.49256,1.49078,1.49249,7906
28/12/2015,4:00:00 AM,1.4925,1.49263,1.49062,1.49219,10200
28/12/2015,8:00:00 AM,1.4922,1.49313,1.4907,1.4907,19490
28/12/2015,12:00:00 PM,1.4907,1.49131,1.48811,1.4905,24704
28/12/2015,4:00:00 PM,1.49051,1.49055,1.48738,1.48849,18003
28/12/2015,8:00:00 PM,1.48849,1.48916,1.48744,1.48908,10497
29/12/2015,12:00:00 AM,1.48908,1.49054,1.48896,1.49034,5951
29/12/2015,4:00:00 AM,1.49034,1.49091,1.48905,1.48981,7342
29/12/2015,8:00:00 AM,1.48982,1.49133,1.48212,1.48241,26887
29/12/2015,12:00:00 PM,1.48241,1.48341,1.47899,1.47949,34005
29/12/2015,4:00:00 PM,1.47947,1.48301,1.47852,1.48291,17339
29/12/2015,8:00:00 PM,1.48292,1.48304,1.4811,1.48199,9158
30/12/2015,12:00:00 AM,1.48199,1.48343,1.48141,1.48286,8681
30/12/2015,4:00:00 AM,1.48286,1.4844,1.48148,1.48151,11794
30/12/2015,8:00:00 AM,1.48151,1.48413,1.48013,1.48088,30777
30/12/2015,12:00:00 PM,1.4809,1.48484,1.47927,1.48324,32284
30/12/2015,4:00:00 PM,1.48327,1.48453,1.4816,1.48326,17831
30/12/2015,8:00:00 PM,1.48332,1.48332,1.48077,1.48171,11295
31/12/2015,12:00:00 AM,1.48171,1.48251,1.48141,1.48212,8424
31/12/2015,4:00:00 AM,1.48212,1.48322,1.482,1.48321,8443
31/12/2015,8:00:00 AM,1.48321,1.48447,1.48077,1.48179,22176
31/12/2015,12:00:00 PM,1.48179,1.48411,1.47388,1.47396,28994
31/12/2015,4:00:00 PM,1.47395,1.47539,1.47266,1.47267,19390
31/12/2015,8:00:00 PM,1.47267,1.47522,1.47266,1.47293,6051
3/1/2016,8:00:00 PM,1.47336,1.47433,1.47262,1.47352,3598
4/1/2016,12:00:00 AM,1.47352,1.47402,1.46926,1.4717,13837
4/1/2016,4:00:00 AM,1.47171,1.4762,1.47171,1.47592,18866
4/1/2016,8:00:00 AM,1.47592,1.4816,1.47358,1.47683,36750
4/1/2016,12:00:00 PM,1.47681,1.47859,1.46867,1.46884,36485
4/1/2016,4:00:00 PM,1.46887,1.47146,1.4663,1.47112,23320
4/1/2016,8:00:00 PM,1.47112,1.4727,1.4706,1.47115,11449
5/1/2016,12:00:00 AM,1.47121,1.47238,1.47054,1.47201,9464
5/1/2016,4:00:00 AM,1.47201,1.47254,1.47058,1.47102,18155
5/1/2016,8:00:00 AM,1.47101,1.47174,1.46594,1.46679,37879
5/1/2016,12:00:00 PM,1.46679,1.46954,1.46381,1.46472,36822
5/1/2016,4:00:00 PM,1.46471,1.46698,1.46459,1.46635,24775
5/1/2016,8:00:00 PM,1.46637,1.46811,1.46621,1.46733,15233
6/1/2016,12:00:00 AM,1.4673,1.46797,1.46542,1.46619,17599
6/1/2016,4:00:00 AM,1.46619,1.46709,1.46385,1.4642,19642
6/1/2016,8:00:00 AM,1.46421,1.4666,1.46192,1.46627,38232
6/1/2016,12:00:00 PM,1.46627,1.46627,1.4602,1.46061,42161
6/1/2016,4:00:00 PM,1.46062,1.46432,1.46055,1.46278,29052
6/1/2016,8:00:00 PM,1.46279,1.46347,1.46212,1.46275,12666
7/1/2016,12:00:00 AM,1.46276,1.46403,1.4625,1.46285,16619
7/1/2016,4:00:00 AM,1.46285,1.46384,1.45899,1.45908,21643
7/1/2016,8:00:00 AM,1.45905,1.46101,1.45542,1.45657,45627
7/1/2016,12:00:00 PM,1.45657,1.46016,1.45329,1.45654,46273
7/1/2016,4:00:00 PM,1.45657,1.46184,1.45553,1.46176,28031
7/1/2016,8:00:00 PM,1.4618,1.4628,1.46117,1.46215,14106
8/1/2016,12:00:00 AM,1.46214,1.46445,1.46079,1.46418,17051
8/1/2016,4:00:00 AM,1.46418,1.46419,1.46042,1.46237,18634
8/1/2016,8:00:00 AM,1.46236,1.46301,1.4595,1.46016,33274
8/1/2016,12:00:00 PM,1.46017,1.46017,1.45227,1.45402,50688
8/1/2016,4:00:00 PM,1.454,1.45463,1.4506,1.45168,25930
8/1/2016,8:00:00 PM,1.45171,1.45293,1.45116,1.45175,7918
10/1/2016,8:00:00 PM,1.45239,1.45588,1.44921,1.45241,8573
11/1/2016,12:00:00 AM,1.45241,1.45289,1.45104,1.45252,15831
11/1/2016,4:00:00 AM,1.45252,1.45377,1.4521,1.4529,14959
11/1/2016,8:00:00 AM,1.45291,1.45826,1.45291,1.45668,35606
11/1/2016,12:00:00 PM,1.4567,1.46042,1.45302,1.45313,41988
11/1/2016,4:00:00 PM,1.45315,1.4569,1.45251,1.45462,27047
11/1/2016,8:00:00 PM,1.45463,1.45545,1.45318,1.45422,13022
12/1/2016,12:00:00 AM,1.45422,1.456,1.45331,1.45403,14633
12/1/2016,4:00:00 AM,1.45403,1.45403,1.45151,1.45225,16166
12/1/2016,8:00:00 AM,1.45231,1.45371,1.44231,1.44318,40258
12/1/2016,12:00:00 PM,1.44319,1.44398,1.43518,1.43669,44747
12/1/2016,4:00:00 PM,1.43668,1.4444,1.43641,1.44318,30890
12/1/2016,8:00:00 PM,1.4432,1.44528,1.44241,1.44346,12659
13/1/2016,12:00:00 AM,1.44346,1.44757,1.44344,1.44554,20317
13/1/2016,4:00:00 AM,1.4456,1.44645,1.44296,1.44346,17470
13/1/2016,8:00:00 AM,1.44346,1.44745,1.43917,1.43921,40770
13/1/2016,12:00:00 PM,1.43921,1.44475,1.43799,1.4441,39619
13/1/2016,4:00:00 PM,1.4441,1.44692,1.44305,1.44449,29094
13/1/2016,8:00:00 PM,1.44451,1.44459,1.44016,1.4409,17286
14/1/2016,12:00:00 AM,1.44095,1.44177,1.43895,1.44022,14694
14/1/2016,4:00:00 AM,1.44022,1.44211,1.43951,1.44053,17791
14/1/2016,8:00:00 AM,1.44048,1.4424,1.43599,1.43817,44625
14/1/2016,12:00:00 PM,1.43817,1.44452,1.43787,1.43921,50691
14/1/2016,4:00:00 PM,1.4392,1.44185,1.4382,1.44044,27867
14/1/2016,8:00:00 PM,1.44042,1.44234,1.44038,1.44228,12052
15/1/2016,12:00:00 AM,1.44229,1.44277,1.44014,1.44045,11755
15/1/2016,4:00:00 AM,1.44045,1.44095,1.43699,1.4384,18488
15/1/2016,8:00:00 AM,1.43845,1.43972,1.433,1.43515,44925
15/1/2016,12:00:00 PM,1.43515,1.43627,1.43026,1.43066,47276
15/1/2016,4:00:00 PM,1.43068,1.43144,1.4259,1.42608,29362
15/1/2016,8:00:00 PM,1.42608,1.42673,1.42485,1.42485,6658
17/1/2016,8:00:00 PM,1.42504,1.42735,1.42504,1.42715,6286
18/1/2016,12:00:00 AM,1.42713,1.42826,1.42529,1.42759,14481
18/1/2016,4:00:00 AM,1.42759,1.4285,1.42478,1.4264,18878
18/1/2016,8:00:00 AM,1.4264,1.43231,1.42636,1.4303,46327
18/1/2016,12:00:00 PM,1.43029,1.43085,1.42679,1.42703,32545
18/1/2016,4:00:00 PM,1.42702,1.42864,1.4243,1.42443,15788
18/1/2016,8:00:00 PM,1.42444,1.42562,1.42368,1.42504,8016
19/1/2016,12:00:00 AM,1.42505,1.42626,1.42377,1.4248,18975
19/1/2016,4:00:00 AM,1.42482,1.42958,1.42469,1.4285,17870
19/1/2016,8:00:00 AM,1.42846,1.43396,1.4282,1.43022,40668
19/1/2016,12:00:00 PM,1.43022,1.43023,1.41291,1.41435,51024
19/1/2016,4:00:00 PM,1.41436,1.41972,1.4143,1.41753,27391
19/1/2016,8:00:00 PM,1.41754,1.41837,1.41413,1.4179,13185
20/1/2016,12:00:00 AM,1.4179,1.4179,1.4133,1.4147,19518
20/1/2016,4:00:00 AM,1.41471,1.41709,1.41431,1.41634,18926
20/1/2016,8:00:00 AM,1.41635,1.41904,1.41251,1.41565,48672
20/1/2016,12:00:00 PM,1.41567,1.4219,1.41463,1.41859,48682
20/1/2016,4:00:00 PM,1.41857,1.41932,1.41517,1.4153,30454
20/1/2016,8:00:00 PM,1.41529,1.42008,1.41508,1.41977,14144
21/1/2016,12:00:00 AM,1.41976,1.42035,1.41738,1.41757,16906
21/1/2016,4:00:00 AM,1.41758,1.41949,1.41528,1.41689,20733
21/1/2016,8:00:00 AM,1.41687,1.41873,1.41162,1.4119,41332
21/1/2016,12:00:00 PM,1.4119,1.41596,1.40793,1.41335,56981
21/1/2016,4:00:00 PM,1.41336,1.42281,1.41333,1.42173,33823
21/1/2016,8:00:00 PM,1.42175,1.42487,1.42087,1.42251,14015
22/1/2016,12:00:00 AM,1.42251,1.42309,1.42076,1.42111,16902
22/1/2016,4:00:00 AM,1.42112,1.42407,1.42045,1.42323,21445
22/1/2016,8:00:00 AM,1.42323,1.43056,1.4227,1.42909,42719
22/1/2016,12:00:00 PM,1.42909,1.43627,1.42884,1.43309,43694
22/1/2016,4:00:00 PM,1.43306,1.43425,1.42764,1.42799,27525
22/1/2016,8:00:00 PM,1.42795,1.4285,1.4257,1.42619,6537
24/1/2016,8:00:00 PM,1.42652,1.4272,1.42524,1.42525,4782
25/1/2016,12:00:00 AM,1.42529,1.43092,1.42524,1.4307,17025
25/1/2016,4:00:00 AM,1.4307,1.43082,1.42731,1.42759,16770
25/1/2016,8:00:00 AM,1.42755,1.42774,1.42233,1.42344,34104
25/1/2016,12:00:00 PM,1.42347,1.42867,1.42347,1.42674,41354
25/1/2016,4:00:00 PM,1.4267,1.42734,1.42301,1.42544,23075
25/1/2016,8:00:00 PM,1.42544,1.4257,1.42344,1.42401,12670
26/1/2016,12:00:00 AM,1.42399,1.42419,1.42059,1.4228,17844
26/1/2016,4:00:00 AM,1.4228,1.42328,1.41998,1.4221,18497
26/1/2016,8:00:00 AM,1.42215,1.42427,1.41729,1.42338,43458
26/1/2016,12:00:00 PM,1.42337,1.43345,1.42317,1.43238,42923
26/1/2016,4:00:00 PM,1.43239,1.43668,1.43203,1.43599,25617
26/1/2016,8:00:00 PM,1.43598,1.43607,1.434,1.43417,12489
27/1/2016,12:00:00 AM,1.43417,1.43498,1.43296,1.43394,15659
27/1/2016,4:00:00 AM,1.43397,1.4351,1.43248,1.43422,20159
27/1/2016,8:00:00 AM,1.43421,1.43421,1.42838,1.43082,38620
27/1/2016,12:00:00 PM,1.43081,1.43549,1.42297,1.42587,44650
27/1/2016,4:00:00 PM,1.42585,1.42798,1.42374,1.42492,33955
27/1/2016,8:00:00 PM,1.42492,1.42575,1.423,1.42432,16666
28/1/2016,12:00:00 AM,1.42431,1.42621,1.42385,1.42447,18788
28/1/2016,4:00:00 AM,1.42447,1.42706,1.42393,1.426,22307
28/1/2016,8:00:00 AM,1.42601,1.43457,1.42493,1.43067,41532
28/1/2016,12:00:00 PM,1.43067,1.44046,1.42852,1.43884,52038
28/1/2016,4:00:00 PM,1.43882,1.44073,1.43485,1.4364,25144
28/1/2016,8:00:00 PM,1.43644,1.43649,1.43507,1.4358,11402
29/1/2016,12:00:00 AM,1.43579,1.4375,1.43329,1.43735,22808
29/1/2016,4:00:00 AM,1.43731,1.4413,1.43561,1.43741,29474
29/1/2016,8:00:00 AM,1.43741,1.43846,1.42841,1.43027,40398
29/1/2016,12:00:00 PM,1.43024,1.43091,1.41832,1.41874,43662
29/1/2016,4:00:00 PM,1.41875,1.42413,1.41491,1.42395,29585
29/1/2016,8:00:00 PM,1.42395,1.42525,1.42385,1.42409,6268
31/1/2016,8:00:00 PM,1.425,1.425,1.42276,1.42436,6690
1/2/2016,12:00:00 AM,1.42437,1.42647,1.42346,1.42556,19349
1/2/2016,4:00:00 AM,1.42555,1.42742,1.42445,1.42664,18502
1/2/2016,8:00:00 AM,1.42662,1.43179,1.42431,1.4272,34091
1/2/2016,12:00:00 PM,1.4272,1.43778,1.42577,1.43655,46894
1/2/2016,4:00:00 PM,1.43654,1.44447,1.43496,1.4443,32171
1/2/2016,8:00:00 PM,1.44431,1.44434,1.44172,1.44236,15555
2/2/2016,12:00:00 AM,1.44236,1.44353,1.44125,1.44154,15819
2/2/2016,4:00:00 AM,1.44154,1.44179,1.43755,1.43975,23958
2/2/2016,8:00:00 AM,1.43974,1.4426,1.43259,1.44231,38172
2/2/2016,12:00:00 PM,1.44231,1.44456,1.43624,1.43758,47410
2/2/2016,4:00:00 PM,1.43757,1.44269,1.43698,1.44129,26098
2/2/2016,8:00:00 PM,1.44131,1.44215,1.44058,1.44059,14621
3/2/2016,12:00:00 AM,1.4406,1.44163,1.4391,1.44103,20376
3/2/2016,4:00:00 AM,1.44103,1.44373,1.43962,1.44007,17146
3/2/2016,8:00:00 AM,1.4401,1.45045,1.43835,1.44973,43009
3/2/2016,12:00:00 PM,1.44976,1.45953,1.44898,1.45907,55996
3/2/2016,4:00:00 PM,1.45907,1.46488,1.45602,1.46024,40423
3/2/2016,8:00:00 PM,1.46021,1.46053,1.45838,1.45847,18299
4/2/2016,12:00:00 AM,1.45845,1.46042,1.45802,1.4587,19982
4/2/2016,4:00:00 AM,1.4587,1.45875,1.45624,1.45686,19245
4/2/2016,8:00:00 AM,1.45686,1.46655,1.4566,1.45914,48272
4/2/2016,12:00:00 PM,1.45915,1.4668,1.45293,1.45774,64756
4/2/2016,4:00:00 PM,1.45777,1.46128,1.45662,1.45973,28071
4/2/2016,8:00:00 PM,1.45977,1.45982,1.45704,1.45779,16026
5/2/2016,12:00:00 AM,1.45781,1.45845,1.45643,1.45674,17660
5/2/2016,4:00:00 AM,1.45677,1.4572,1.45131,1.45174,19292
5/2/2016,8:00:00 AM,1.45177,1.4555,1.45077,1.45291,33569
5/2/2016,12:00:00 PM,1.45293,1.45901,1.44519,1.44836,61109
5/2/2016,4:00:00 PM,1.44832,1.45019,1.44536,1.44989,27612
5/2/2016,8:00:00 PM,1.4499,1.45075,1.44911,1.44999,6743
7/2/2016,8:00:00 PM,1.44798,1.45095,1.44798,1.45078,4870
8/2/2016,12:00:00 AM,1.45075,1.45154,1.45059,1.45085,13390
8/2/2016,4:00:00 AM,1.45084,1.45467,1.44995,1.45292,15629
8/2/2016,8:00:00 AM,1.4529,1.45426,1.43962,1.4418,47422
8/2/2016,12:00:00 PM,1.4418,1.44258,1.43519,1.43683,55608
8/2/2016,4:00:00 PM,1.43682,1.44389,1.43664,1.44385,40174
8/2/2016,8:00:00 PM,1.44385,1.44439,1.44162,1.44331,22416
9/2/2016,12:00:00 AM,1.44331,1.44378,1.44171,1.44241,29000
9/2/2016,4:00:00 AM,1.44241,1.44342,1.43899,1.44303,24797
9/2/2016,8:00:00 AM,1.44308,1.44852,1.44128,1.44222,48368
9/2/2016,12:00:00 PM,1.44217,1.44888,1.4378,1.44828,62477
9/2/2016,4:00:00 PM,1.44828,1.45152,1.44451,1.44538,38467
9/2/2016,8:00:00 PM,1.4454,1.44754,1.44507,1.44606,13756
10/2/2016,12:00:00 AM,1.44604,1.44766,1.44559,1.44703,22694
10/2/2016,4:00:00 AM,1.44703,1.44861,1.44574,1.44611,18907
10/2/2016,8:00:00 AM,1.44611,1.45347,1.44399,1.45166,43489
10/2/2016,12:00:00 PM,1.45168,1.45783,1.44494,1.44598,59414
10/2/2016,4:00:00 PM,1.44596,1.45322,1.44482,1.45305,35360
10/2/2016,8:00:00 PM,1.45309,1.45463,1.4516,1.45213,21430
11/2/2016,12:00:00 AM,1.45214,1.45633,1.45211,1.45388,20824
11/2/2016,4:00:00 AM,1.45388,1.45457,1.4499,1.45076,25288
11/2/2016,8:00:00 AM,1.45079,1.45106,1.4396,1.44204,53350
11/2/2016,12:00:00 PM,1.44204,1.44785,1.43831,1.44344,58015
11/2/2016,4:00:00 PM,1.44345,1.44727,1.44232,1.44727,38034
11/2/2016,8:00:00 PM,1.44727,1.44883,1.44623,1.4478,18312
12/2/2016,12:00:00 AM,1.4478,1.44826,1.4461,1.44703,21257
12/2/2016,4:00:00 AM,1.44702,1.4528,1.44583,1.44944,25615
12/2/2016,8:00:00 AM,1.44943,1.45695,1.44723,1.45329,43274
12/2/2016,12:00:00 PM,1.45329,1.45478,1.44481,1.44578,47260
12/2/2016,4:00:00 PM,1.44578,1.45211,1.44428,1.45162,28146
12/2/2016,8:00:00 PM,1.4516,1.4518,1.44893,1.44996,7888
14/2/2016,8:00:00 PM,1.45003,1.4519,1.44863,1.45182,9516
15/2/2016,12:00:00 AM,1.45182,1.45243,1.45032,1.45212,22287
15/2/2016,4:00:00 AM,1.45213,1.4535,1.45078,1.45137,23014
15/2/2016,8:00:00 AM,1.45136,1.45172,1.44577,1.44577,33568
15/2/2016,12:00:00 PM,1.44577,1.4485,1.44251,1.44539,33400
15/2/2016,4:00:00 PM,1.44539,1.44544,1.44129,1.44328,16440
15/2/2016,8:00:00 PM,1.44327,1.44563,1.4426,1.44531,14854
16/2/2016,12:00:00 AM,1.44531,1.44559,1.44285,1.44287,20005
16/2/2016,4:00:00 AM,1.44287,1.44491,1.44049,1.4442,19479
16/2/2016,8:00:00 AM,1.44421,1.45158,1.44157,1.44197,41395
16/2/2016,12:00:00 PM,1.44196,1.4431,1.42759,1.43062,50177
16/2/2016,4:00:00 PM,1.43063,1.43134,1.42827,1.42837,24523
16/2/2016,8:00:00 PM,1.42838,1.43076,1.42829,1.43019,11350
17/2/2016,12:00:00 AM,1.43019,1.43064,1.4287,1.4299,21639
17/2/2016,4:00:00 AM,1.4299,1.43051,1.42441,1.42636,23822
17/2/2016,8:00:00 AM,1.42638,1.43387,1.4253,1.43106,42627
17/2/2016,12:00:00 PM,1.43106,1.43223,1.42351,1.4314,43554
17/2/2016,4:00:00 PM,1.43136,1.4337,1.42708,1.42871,31621
17/2/2016,8:00:00 PM,1.42872,1.42967,1.42736,1.42803,15026
18/2/2016,12:00:00 AM,1.42804,1.43045,1.42722,1.43039,19772
18/2/2016,4:00:00 AM,1.43039,1.43117,1.42561,1.42894,24277
18/2/2016,8:00:00 AM,1.42897,1.43787,1.42706,1.43691,41226
18/2/2016,12:00:00 PM,1.43692,1.43944,1.43304,1.43655,43911
18/2/2016,4:00:00 PM,1.43655,1.43691,1.43136,1.43158,27713
18/2/2016,8:00:00 PM,1.43163,1.4345,1.43159,1.43284,14247
19/2/2016,12:00:00 AM,1.43284,1.43337,1.43131,1.43185,18867
19/2/2016,4:00:00 AM,1.43184,1.4337,1.42967,1.43114,18914
19/2/2016,8:00:00 AM,1.43114,1.43377,1.42673,1.42874,41113
19/2/2016,12:00:00 PM,1.42878,1.42924,1.42464,1.4266,45943
19/2/2016,4:00:00 PM,1.42657,1.43716,1.4265,1.43597,30578
19/2/2016,8:00:00 PM,1.43599,1.4408,1.43476,1.44014,10768
21/2/2016,8:00:00 PM,1.42611,1.43056,1.42577,1.42618,11622
22/2/2016,12:00:00 AM,1.42618,1.42972,1.42613,1.42834,20252
22/2/2016,4:00:00 AM,1.42829,1.42894,1.41743,1.42079,28639
22/2/2016,8:00:00 AM,1.42079,1.4219,1.41077,1.41213,44190
22/2/2016,12:00:00 PM,1.41216,1.41468,1.4057,1.41352,48750
22/2/2016,4:00:00 PM,1.4135,1.41677,1.41147,1.41518,26624
22/2/2016,8:00:00 PM,1.41517,1.41561,1.41427,1.41479,15727
23/2/2016,12:00:00 AM,1.41479,1.41556,1.41066,1.41095,22344
23/2/2016,4:00:00 AM,1.41092,1.41236,1.40902,1.41055,23054
23/2/2016,8:00:00 AM,1.41059,1.41532,1.40832,1.41093,42289
23/2/2016,12:00:00 PM,1.4109,1.41219,1.40618,1.41053,38112
23/2/2016,4:00:00 PM,1.41052,1.41086,1.40111,1.40157,29782
23/2/2016,8:00:00 PM,1.40155,1.40273,1.40049,1.40049,14013
24/2/2016,12:00:00 AM,1.40049,1.40102,1.39637,1.39851,22814
24/2/2016,4:00:00 AM,1.3985,1.40169,1.39652,1.39832,23197
24/2/2016,8:00:00 AM,1.3983,1.39958,1.38782,1.38828,44844
24/2/2016,12:00:00 PM,1.3883,1.39595,1.38794,1.39332,47577
24/2/2016,4:00:00 PM,1.39332,1.39593,1.39026,1.39138,31939
24/2/2016,8:00:00 PM,1.39138,1.3949,1.39118,1.39286,19078
25/2/2016,12:00:00 AM,1.39286,1.39397,1.39146,1.39385,18987
25/2/2016,4:00:00 AM,1.39382,1.39542,1.39077,1.3924,20937
25/2/2016,8:00:00 AM,1.39235,1.39633,1.38997,1.39509,40151
25/2/2016,12:00:00 PM,1.39509,1.39961,1.39008,1.3949,42714
25/2/2016,4:00:00 PM,1.39491,1.39834,1.39293,1.39751,29617
25/2/2016,8:00:00 PM,1.39752,1.39812,1.39513,1.39659,15173
26/2/2016,12:00:00 AM,1.39658,1.40119,1.39643,1.40071,24361
26/2/2016,4:00:00 AM,1.40073,1.40079,1.39596,1.39891,22233
26/2/2016,8:00:00 AM,1.39886,1.40424,1.39411,1.39613,37985
26/2/2016,12:00:00 PM,1.39619,1.39909,1.38592,1.38618,45041
26/2/2016,4:00:00 PM,1.38617,1.38799,1.38535,1.38624,29814
26/2/2016,8:00:00 PM,1.38622,1.38738,1.38607,1.3869,7030
28/2/2016,8:00:00 PM,1.38556,1.3867,1.38554,1.38606,7951
29/2/2016,12:00:00 AM,1.38606,1.38654,1.38408,1.38514,24473
29/2/2016,4:00:00 AM,1.38516,1.39146,1.38514,1.39113,25630
29/2/2016,8:00:00 AM,1.39117,1.39133,1.38435,1.38538,39759
29/2/2016,12:00:00 PM,1.38538,1.39461,1.38358,1.3928,44376
29/2/2016,4:00:00 PM,1.39279,1.39399,1.38991,1.39148,27085
29/2/2016,8:00:00 PM,1.39148,1.39344,1.39114,1.39264,21254
1/3/2016,12:00:00 AM,1.39264,1.39434,1.39193,1.39405,24214
1/3/2016,4:00:00 AM,1.39406,1.39792,1.39203,1.39628,22962
1/3/2016,8:00:00 AM,1.39633,1.40183,1.39084,1.39712,45708
1/3/2016,12:00:00 PM,1.39713,1.40019,1.39179,1.39247,47194
1/3/2016,4:00:00 PM,1.39256,1.39801,1.39039,1.39517,34220
1/3/2016,8:00:00 PM,1.39519,1.39611,1.39411,1.39589,21612
2/3/2016,12:00:00 AM,1.39591,1.39647,1.39472,1.39518,23618
2/3/2016,4:00:00 AM,1.39519,1.39855,1.39497,1.39801,23032
2/3/2016,8:00:00 AM,1.39801,1.40042,1.39142,1.40012,36839
2/3/2016,12:00:00 PM,1.40011,1.40704,1.39917,1.40628,48853
2/3/2016,4:00:00 PM,1.40629,1.40931,1.40448,1.40741,37723
2/3/2016,8:00:00 PM,1.40741,1.40859,1.40678,1.40781,23148
3/3/2016,12:00:00 AM,1.40783,1.40921,1.40702,1.40783,21838
3/3/2016,4:00:00 AM,1.40782,1.41074,1.40706,1.41011,20672
3/3/2016,8:00:00 AM,1.4101,1.41061,1.40326,1.4054,38636
3/3/2016,12:00:00 PM,1.40544,1.41601,1.40496,1.4155,48790
3/3/2016,4:00:00 PM,1.41558,1.41897,1.41231,1.41717,37831
3/3/2016,8:00:00 PM,1.41717,1.41938,1.4166,1.41709,21388
4/3/2016,12:00:00 AM,1.41709,1.4173,1.41527,1.41556,23292
4/3/2016,4:00:00 AM,1.41556,1.41714,1.41458,1.41491,20622
4/3/2016,8:00:00 AM,1.41491,1.41674,1.41223,1.41461,36043
4/3/2016,12:00:00 PM,1.41463,1.42361,1.41073,1.42153,59020
4/3/2016,4:00:00 PM,1.42153,1.42484,1.42006,1.42127,34154
4/3/2016,8:00:00 PM,1.42126,1.42372,1.42091,1.4229,12127
6/3/2016,8:00:00 PM,1.42158,1.42254,1.42094,1.42094,6989
7/3/2016,12:00:00 AM,1.42096,1.42205,1.41963,1.42091,19492
7/3/2016,4:00:00 AM,1.42092,1.42149,1.41738,1.41842,18327
7/3/2016,8:00:00 AM,1.41841,1.41841,1.41337,1.41522,34593
7/3/2016,12:00:00 PM,1.41522,1.4209,1.414,1.42049,39061
7/3/2016,4:00:00 PM,1.42045,1.42832,1.4196,1.42617,33355
